main_category,sub_category,product_name,product_link,ratings,actual_price,image_url,vendor_name
mobiles,Vivo mobiles,"Vivo T3X 5G 128 GB, 4 GB RAM, Celestial Green, Mobile Phone",https://www.reliancedigital.in/vivo-t3x-5g-128-gb-4-gb-ram-celestial-green-mobile-phone/p/494353187,,13499,https://www.reliancedigital.in/medias/Vivo-T3X-Celestial-Green-Mobile-Phone-494353187-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2OTUwN3xpbWFnZS9qcGVnfGltYWdlcy9oYTcvaGE1LzEwMTM0ODM1ODg4MTU4LmpwZ3wyZGM0NDY3OGE0NTE2MWNkY2E5MTYyZDJlMjFjMDE5YTJmMTZiZDNiMzkzMmY3ZDhkMzQzMDkxMmIxYmI1Y2Rl,Reliance
mobiles,Vivo mobiles,"Vivo T3X 5G 128 GB, 4 GB RAM, Crimson Bliss, Mobile Phone",https://www.reliancedigital.in/vivo-t3x-5g-128-gb-4-gb-ram-crimson-bliss-mobile-phone/p/494353188,,13499,https://www.reliancedigital.in/medias/Vivo-T3X-Crimson-Bliss-Mobile-Phone-494353188-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3MDY1MXxpbWFnZS9qcGVnfGltYWdlcy9oZmQvaDllLzEwMTM0ODM1NTYwNDc4LmpwZ3wxMzFkZjJhZTY0YTRmZTkwYjUyNjllODZmODY3ZWE4NWNjMGNkMzVjZmRmNzI4NzUzMGU1YmQzYjJhZGIzMWU5,Reliance
mobiles,Vivo mobiles,"Inbase Duplex Mobile Case for Vivo V21, Blue IB-1426",https://www.reliancedigital.in/inbase-duplex-mobile-case-for-vivo-v21-blue-ib-1426/p/492573664,,299,https://www.reliancedigital.in/medias/Inbase-Vivo-V21-Premium-Case-492573664-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzI3OHxpbWFnZS9qcGVnfGltYWdlcy9oZGYvaDI4Lzk3OTA1NzU4MDQ0NDYuanBnfDQ1MDBhMDU2ZDU2YjkzY2M4NDU1ZTFkODc3MTQyMGMzMTkyY2Q4NThiYjRmNmFjM2MzODMzNjE1OGRmZGY1NTM,Reliance
mobiles,Vivo mobiles,"In Base Duplex Mobile Case for Vivo X70, Blue IB-1524",https://www.reliancedigital.in/in-base-duplex-mobile-case-for-vivo-x70-blue-ib-1524/p/492573538,,299,https://www.reliancedigital.in/medias/In-Base-IB-1524-Mobile-Cases-492573538-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w2MjAyM3xpbWFnZS9qcGVnfGltYWdlcy9oMDAvaDE1Lzk4MDM3ODU2NjY1OTAuanBnfDI4MGE1YTZlZmQ0MTk1MWQwNDMwYzcwNDY5NDQ1MjA1NmE5MmZkNWFkYjg2MmEwMmJjM2IyNWNjNzY3OWUxZDA,Reliance
mobiles,Vivo mobiles,"Stuffcool Flow USB A Port 22.5 Watts Mobile Phone Charger, White",https://www.reliancedigital.in/stuffcool-flow-usb-a-port-22-5-watts-mobile-phone-charger-white/p/493666177,,899,https://www.reliancedigital.in/medias/Stuffcool-Flow-Mobile-Chargers-Adapters-493666177-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyODE4N3xpbWFnZS9qcGVnfGltYWdlcy9oZTUvaDUwLzk5ODg2MjExMzk5OTguanBnfDBkNDE2MGFmNmM5N2Y1OGE4MTE1YzgyZDMyNGFhMTI5ZTNkZWUzNzIyZGRmMTU3NmI5MTNmZDUzZDE3MDlmNzQ,Reliance
mobiles,Vivo mobiles,UltraProlink UM1043 Mach 17 Car Charger with Built-in Smart IC safeguards,https://www.reliancedigital.in/ultraprolink-um1043-mach-17-car-charger-with-built-in-smart-ic-safeguards/p/492574132,,799,https://www.reliancedigital.in/medias/UltraProlink-UM1043-ADAPTORS-492574132-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4MTM4fGltYWdlL2pwZWd8aW1hZ2VzL2hhNy9oZWQvOTc0NjU2MDk3NDg3OC5qcGd8NjJkOWY0NGNmZjhiZDI0MTUzNjRlMTRlNWJhYzkzNWE3MzQxMzBjZmY2OTk2NDhlNzQ0ZmE1Nzc1ZjQ4ZmMzNw,Reliance
mobiles,Vivo mobiles,"Ambrane Stylo 10k 10000 mAh Power Bank with 2.4A Fast Charging, 9 Layers of Chipset Protection, Black",https://www.reliancedigital.in/ambrane-stylo-10k-10000-mah-power-bank-with-2-4a-fast-charging-9-layers-of-chipset-protection-black/p/491998455,,1599,https://www.reliancedigital.in/medias/Ambrane-Stylo-10k-Batteries-and-PowerBanks-491998455-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMjAyNXxpbWFnZS9qcGVnfGltYWdlcy9oNGYvaDk0Lzk2ODU4MDE2NjQ1NDIuanBnfDg0MzdjNDgyN2E3YmU5NzI1ODBlMzFmYWQ4YTg4ZGNjZmM4MzcyOWFiNTRjZjk4NTJhZmE3ZDc0ZmVlNDMxZTk,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy A03s 64 GB, 4 GB RAM, Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a03s-64-gb-4-gb-ram-blue-mobile-phone/p/491997514,,12499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A03s-Smartphone-491997514-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1Njc1M3xpbWFnZS9qcGVnfGltYWdlcy9oNDIvaDRkLzk2MjM1ODE0OTEyMzAuanBnfDQzYzdjNjU3ZmQ1MDVmOWQ1ZGYzNTE3NzU1ODNhMzg4MmFlYTA3MzBiOWIzMWFlZjFjNWY5MTQyNTk3OTUxMmY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5 512 GB, 12 GB, Beige, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-512-gb-12-gb-beige-mobile-phone/p/493838760,,,https://www.reliancedigital.in/medias/Samsung-SM-F946-ZFold5-Cream-493838760-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NTE1fGltYWdlL2pwZWd8aW1hZ2VzL2hiNi9oYWEvMTAwMzIxMjYyMzA1NTguanBnfGRkOTFiY2VjOTg1MmFmMTU5NGZlZTgzMjViMDJjZTg2MzQ5OWNhMTkzZTZmMWZhNGE4Mjc2MGRkMmQwY2I5NTA,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5 512 GB, 12 GB, Black, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-512-gb-12-gb-black-mobile-phone/p/493838761,,,https://www.reliancedigital.in/medias/Samsung-SMF946-ZFold-Phantom-Black-493838761-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NDU0fGltYWdlL2pwZWd8aW1hZ2VzL2hiMi9oZjQvMTAwMzIxMjUyNDc1MTguanBnfGVkODA1NWFiZDM2MWIyNzY3MjUwMzc5ZmVhOTU3OGE5ZGVkZWQzZTY0YWRlMDVkNjY1ZTk1NTcxMjk1NDhjMjU,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy A14 4GB RAM 128 GB, Black Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a14-4gb-ram-128-gb-black-mobile-phone/p/493837982,,18499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Black-493837982-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4MDYwfGltYWdlL2pwZWd8aW1hZ2VzL2hhZS9oZDAvMTAwMDg0Nzc5OTA5NDIuanBnfGM3ZDM1Yzk1ZDQ0YTU0N2IxYzc1NzI2MDJmMDA2OWI3NGEwNzY2NDJlYTg4ODdhYTBhZWZmOTRiMTlkOWNkM2Q,Reliance
mobiles,Samsung mobiles,"Samsung A04s 64 GB, 4 GB RAM, Black, Mobile Phone",https://www.reliancedigital.in/samsung-a04s-64-gb-4-gb-ram-black-mobile-phone/p/493178471,,15990,https://www.reliancedigital.in/medias/Samsung-A04S-MobilePhone-493178471-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzkxMnxpbWFnZS9qcGVnfGltYWdlcy9oNGEvaGJhLzk5MTQxMzc5Njg2NzAuanBnfDY5YmI4YWU3NTE5YThlYWI2NmVmNjRlOGRjNjM2MDM3YjEyMDJmODg5YTIwMjg0MjU3MmM2NDlkNmJkMmQwOGM,Reliance
mobiles,Samsung mobiles,"Samsung A04s 64 GB, 4 GB RAM, Copper, Mobile Phone",https://www.reliancedigital.in/samsung-a04s-64-gb-4-gb-ram-copper-mobile-phone/p/493178469,,15990,https://www.reliancedigital.in/medias/Samsung-A04S-MobilePhone-493178469-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyODkyOXxpbWFnZS9qcGVnfGltYWdlcy9oNWEvaDhhLzk5MTQxMzc2NDA5OTAuanBnfGRjODI3OTNhOGIxNDdlMjU5ZmEyZGVjYzhhMjlhZjZlZWZjYTA1ZDIzMWFhODRhNWEyN2Q1NTlkNTIyMjFjNWI,Reliance
mobiles,Samsung mobiles,"Samsung A04s 64 GB, 4 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-a04s-64-gb-4-gb-ram-green-mobile-phone/p/493178470,,15990,https://www.reliancedigital.in/medias/Samsung-A04S-MobilePhone-493178470-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzkwNHxpbWFnZS9qcGVnfGltYWdlcy9oMzIvaGI4Lzk5MTQxMzk5MzQ3NTAuanBnfDUxMjk4MzRhMDU0NmQzZmU4ODFlZjAwZDU0Zjg1MjkzODA3NDA4MjBhOTVmNTBhNzg3ZTlhYjJhYTQyYzFkMzA,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Flip5  512 GB 8 GB RAM, Lavender, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-flip5-512-gb-8-gb-ram-lavender-mobile-phone/p/493838753,,"1,13,999.00",https://www.reliancedigital.in/medias/Samsung-Galaxy-Flip-5-493838753-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1Njg3fGltYWdlL2pwZWd8aW1hZ2VzL2g5NC9oZWYvMTAwMzI5MTA1MzI2MzguanBnfGIwZDI1MTExZDI0ZDllZTA5ZmNiOWYwMjc3OTQ4NTA4N2VlNWVmMDEzZGRiNDJiZjFhNzc4MWM1NTkxNTYxZWM,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Flip5 256 GB 8 GB RAM, Lavender, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-flip5-256-gb-8-gb-ram-lavender-mobile-phone/p/493838749,,"1,02,999.00",https://www.reliancedigital.in/medias/Samsung-Galaxy-Flip-5-493838749-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1Njg3fGltYWdlL2pwZWd8aW1hZ2VzL2g3ZS9oZDEvMTAwMzI5MDc1ODM1MTguanBnfDY3NGJjZDIyNTMxNTRiZTU0MjhiZDJmNTNkN2QwNGQ0MmNiNzJkNjc1ZDM3MTY0OWU0ZDMxMWQ1ZmRhNTRmOGQ,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Flip5  512 GB 8 GB RAM, Grey, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-flip5-512-gb-8-gb-ram-grey-mobile-phone/p/493838754,,"1,13,999.00",https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Gray-493838754-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NDkxfGltYWdlL2pwZWd8aW1hZ2VzL2hiNC9oZWQvMTAwMzIxMTc3MTA4NzguanBnfDdmNWM1Yjg1NWQxMWRlNmFlM2RlNTAxZDIzYTE3YTBkYzFiZmQ0NWFmMTdmYzFjMjc2MjI0M2RiNjQyYTRhYjU,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Flip5  512 GB 8 GB RAM, Beige, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-flip5-512-gb-8-gb-ram-beige-mobile-phone/p/493838755,,"1,13,999.00",https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Cream-493838755-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NzA3fGltYWdlL2pwZWd8aW1hZ2VzL2g3NC9oNDgvMTAwMzIxMjE5NzA3MTguanBnfDFiYWMwNTRmMDdjMDA0YzVmYzRlNGY0ZmQ0N2VmMjAxOTYxMzVkZjVkOTc4OGQ2ZTI0NWJjMDk1NDAzYTE0MDI,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Flip5 256 GB, 8 GB RAM, Grey, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-flip5-256-gb-8-gb-ram-grey-mobile-phone/p/493838750,,"1,02,999.00",https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Gray-493838750-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NDkxfGltYWdlL2pwZWd8aW1hZ2VzL2g1Yi9oZTcvMTAwMzIxMDgyMDgxNTguanBnfGVlZTIzYzM1N2VlOGVmZTgyZDlkZWYyNjk3MThlZmYxNWMzZjk2ZDRiYWY1NThjNWM4Nzg4NTlmZTk0MDNlMWY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Flip5 256 GB, 8 GB RAM, Beige, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-flip5-256-gb-8-gb-ram-beige-mobile-phone/p/493838751,,"1,02,999.00",https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Cream-493838751-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NzEzfGltYWdlL2pwZWd8aW1hZ2VzL2g0OC9oYjcvMTAwMzIxMDQyNzU5OTguanBnfGNmNzNmMTkwZTQ0MzU5N2FmYjNkY2E5NWFmOTI5YzRkNmZkOTExYWE1Y2FjMmE3ZjhhZTViMTc0NmE1Y2E3Mzk,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5  256 GB, 12 GB RAM, Black, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-256-gb-12-gb-ram-black-mobile-phone/p/493838758,,"1,59,999.00",https://www.reliancedigital.in/medias/Samsung-SMF946-ZFold-Phantom-Black-493838758-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NDU0fGltYWdlL2pwZWd8aW1hZ2VzL2gxYy9oNTMvMTAwMzIxMTMxMjMzNTguanBnfGY1ZDkyYzFkZGM5NTFiOWZlOTZlMTdlYTI0NzIxYzQwYzkwNDBmZjk1ZDgzNTI0MTdjODkxYzQxYjk2OTYyZWY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5  256 GB, 12 GB RAM Beige, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-256-gb-12-gb-ram-beige-mobile-phone/p/493838757,,"1,59,999.00",https://www.reliancedigital.in/medias/Samsung-SM-F946-ZFold5-Cream-493838757-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NTE1fGltYWdlL2pwZWd8aW1hZ2VzL2hjMC9oNjMvMTAwMzIxMTI3OTU2NzguanBnfDJmMmQyYWY3NmVlYmQ3YTIzYjI0MzdlNjBmZTQ3MGZlMzMzY2I3NDgwOTVkMjMzMzlhOGQ2ZjRmZDVjOWIxYzY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy A14 4 GB RAM, 128 GB Silver Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a14-4-gb-ram-128-gb-silver-mobile-phone/p/493837983,,18499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Silver-493837983-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODUyfGltYWdlL2pwZWd8aW1hZ2VzL2hlYi9oOWEvMTAwMDg0NzM2NjU1NjYuanBnfDcxNTdhNGYyZGUxNGQxZmVlYWE5MmY0NjQyYmNkMGJjNTEyZmQ3Y2NjNDUxZWRlZGFlNTJjN2FiNmMwYjM2YTI,Reliance
mobiles,Samsung mobiles,Samsung Galaxy A14 4 GB RAM 64 GB Black Mobile Phone,https://www.reliancedigital.in/samsung-galaxy-a14-4-gb-ram-64-gb-black-mobile-phone/p/493837985,,16499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Black-493837985-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4MDYwfGltYWdlL2pwZWd8aW1hZ2VzL2g2OS9oODkvMTAwMDg0ODgxNDkwMjIuanBnfDJiZjFiYjhlNjU4NzkwMmY3YmYzN2YzYmYxN2QyMzIwNzJkZTljYjQ1NDFjMWU4YTNiMDFkNzJkNjNjZTBkMGU,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy A14 4GB RAM 128 GB, Light Green Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a14-4gb-ram-128-gb-light-green-mobile-phone/p/493837981,,18499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Light-Green-493837981-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODUzfGltYWdlL2pwZWd8aW1hZ2VzL2hjOC9oZjcvMTAwMDg0NzY5NDIzNjYuanBnfDk4YzVmNGYyYmJmOGE3Yzk3NDJjNTZlMmQyYjg0ZjdhZGMxYzM3MzgyY2JiYjY5N2Q3ZWE3YTgxM2IyMTFiNmM,Reliance
mobiles,Samsung mobiles,Samsung Galaxy A14 4 GB RAM 64 GB Silver Mobile Phone,https://www.reliancedigital.in/samsung-galaxy-a14-4-gb-ram-64-gb-silver-mobile-phone/p/493837986,,16499,https://www.reliancedigital.in/medias/Samsung-Galaxy-A-Series-Silver-493837986-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3ODUyfGltYWdlL2pwZWd8aW1hZ2VzL2gxNi9oODgvMTAwMDg0ODUxOTk5MDIuanBnfDRkNmVlN2UyZDc3NWQyZGY0YTIyZDRkMTNkNDgzMGNhYzE0NzFmZTU2NzZjNmY3ZmQwMDQ4NzI5NDM2MDRiNDE,Reliance
mobiles,Samsung mobiles,"Samsung S22 5G 128 GB, 8 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-s22-5g-128-gb-8-gb-ram-green-mobile-phone/p/492849199,,69999,https://www.reliancedigital.in/medias/Samsung-Galaxy-S22-SmartPhone-492849199-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjQxMHxpbWFnZS9qcGVnfGltYWdlcy9oYzEvaGNkLzk3Nzk0NzY1NjE5NTAuanBnfGFjZTBiMzc3YjZjNGU5ZTIyOWU0OTBhNjJjOWE1OGZkMmUzOTFlZTc4MGY1OTk0NTIxMjUwNDk3Yzg3NWU4MzQ,Reliance
mobiles,Samsung mobiles,"Samsung S22 5G 256 GB, 8 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-s22-5g-256-gb-8-gb-ram-green-mobile-phone/p/492849202,,73999,https://www.reliancedigital.in/medias/Samsung-Galaxy-S22-SmartPhone-492849202-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjQxMHxpbWFnZS9qcGVnfGltYWdlcy9oNjUvaDEyLzk3Nzk0NzY4ODk2MzAuanBnfGY2Njc4ZDUyZmE1NDRmYTYxNmU3ZGMwYTA2MTA1ZmNhZGFiZGUxMThhYTVmNmVkZWM4NDVhN2EyYWFjYmZlMjY,Reliance
mobiles,Samsung mobiles,"Samsung S24 5G 512 GB, 8 GB, Marble Gray, Mobile Phone",https://www.reliancedigital.in/samsung-s24-5g-512-gb-8-gb-marble-gray-mobile-phone/p/494352142,,,https://www.reliancedigital.in/medias/Samsung-S-Series-Mobile-Phone-494352142-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3NjA2fGltYWdlL2pwZWd8aW1hZ2VzL2g0Ny9oNjYvMTAxMDI0NTQ1MTc3OTAuanBnfGU0OTI2ZTExM2FmNmFiZDQxOTM3Mzg5YzI2M2UwZjUxMjI2ZDMzMDhjYzEzZGVkMTBkNTBhM2RjZTVhYTYwNGM,Reliance
mobiles,Samsung mobiles,"Samsung S24+ 5G 256 GB, 12GB RAM, Onyx Black, Mobile Phone",https://www.reliancedigital.in/samsung-s24-5g-256-gb-12gb-ram-onyx-black-mobile-phone/p/494352147,,,https://www.reliancedigital.in/medias/Samsung-S-Series-Plus-494352147-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4NTUyfGltYWdlL2pwZWd8aW1hZ2VzL2g5Ny9oMzgvMTAxMDI1ODY4Njc3NDIuanBnfDYxOTRiY2QzYjM2NjMxNTdmMGQ3Yzg0NGY1M2Q5Njk3N2E1OTJmMmU4YjVkMjhmYjIxZGRjZmNhMTZiNTA3NWY,Reliance
mobiles,Samsung mobiles,"Samsung S24+ 5G 512 GB 12GB RAM, Onyx Black, Mobile Phone",https://www.reliancedigital.in/samsung-s24-5g-512-gb-12gb-ram-onyx-black-mobile-phone/p/494352151,,"1,19,999.00",https://www.reliancedigital.in/medias/Samsung-S-Series-Plus-494352151-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4NTUyfGltYWdlL2pwZWd8aW1hZ2VzL2g0Ny9oNWUvMTAxMDI1ODY1NDAwNjIuanBnfDkwM2FlNzA4ZDU2MWJiMzg3MjZhNGE1YmY2MmUyZjgzNTJmMzA3ZTNiZTAwNzE5MmYzNmE2ODQ0YTQ2NTRiNjc,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy F14 5G 128 GB, 6 GB RAM, Violet, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-f14-5g-128-gb-6-gb-ram-violet-mobile-phone/p/494268197,,13990,https://www.reliancedigital.in/medias/Samsung-Galaxy-494268197-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3MzcxMXxpbWFnZS9qcGVnfGltYWdlcy9oMjcvaGM4LzEwMTI4ODAxMzMzMjc4LmpwZ3w5OTExODc4MGRlZTgzNjQ5Nzk0Nzc3YjM0NTRmNjkzNzg3YmM3YjMxYmNmYjU1ZDg5OTEwYjZmNzc0MjgzMTky,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy F14 5G 128 GB, 6 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-f14-5g-128-gb-6-gb-ram-green-mobile-phone/p/494268198,,13990,https://www.reliancedigital.in/medias/Samsung-Galaxy-494268198-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3Mjc3MHxpbWFnZS9qcGVnfGltYWdlcy9oY2QvaDFkLzEwMTI4ODAwMzUwMjM4LmpwZ3xkYTYxNWEzMDNhZjRkZWFiZTNkZjU5M2E4ZGI5MWJkY2E0M2UyZWI2ZWZhMzg0MjFlNDVhMWQ2ODk0NzUzNDAw,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy F14 5G 128 GB, 6 GB RAM, Black, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-f14-5g-128-gb-6-gb-ram-black-mobile-phone/p/494268199,,13990,https://www.reliancedigital.in/medias/Samsung-Galaxy-494268199-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3NDM5MnxpbWFnZS9qcGVnfGltYWdlcy9oMTEvaDc5LzEwMTI4ODAwNjc3OTE4LmpwZ3xkZWE0ZTJhY2ZlNjFkOWNlYWM4Y2YyZWYxMzY1MGUwMWYyY2IwODQ3NWY3MWRkNDQ2YTM3ZDJjYTk2NTAxYWRk,Reliance
mobiles,Samsung mobiles,"Samsung S22 Plus 5G 256 GB, 8 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-s22-plus-5g-256-gb-8-gb-ram-green-mobile-phone/p/492849210,,93999,https://www.reliancedigital.in/medias/Samsung-Galaxy-S22-Plus-SmartPhone-492849210-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjQxMHxpbWFnZS9qcGVnfGltYWdlcy9oODUvaDFkLzk3Nzk0OTcyMDU3OTAuanBnfDZmNDgzYzc1ZmYxN2ZjNDZmNDU5NjRhOWQ4OWMzYTJmY2Q0OWI3NDRmYzY2YjgxZjQ2YmY2YjY4ZDI2MjU3OGE,Reliance
mobiles,Samsung mobiles,"Samsung S22 Plus 5G 128 GB, 8 GB RAM, Green, Mobile Phone",https://www.reliancedigital.in/samsung-s22-plus-5g-128-gb-8-gb-ram-green-mobile-phone/p/492849206,,89999,https://www.reliancedigital.in/medias/Samsung-Galaxy-S22-Plus-SmartPhone-492849206-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjQxMHxpbWFnZS9qcGVnfGltYWdlcy9oNGMvaDI4Lzk3Nzk0ODcwNDc3MTAuanBnfDlhMDc5NjE1MzA2NDZiNDQwNDQ3NmU5ZDA2M2M3MTY0ODJiNTI5OGFjMDY3YzNhYWE2ZDZjMzljNzYxNzA2YWE,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5 512 GB, 12 GB RAM, Icy Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-512-gb-12-gb-ram-icy-blue-mobile-phone/p/493838759,,,https://www.reliancedigital.in/medias/Samsung-Galaxy-Fold-5-493838759-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NjE2fGltYWdlL2pwZWd8aW1hZ2VzL2hjZi9oOTQvMTAwMzI5MTE4NDMzNTguanBnfDgwZDBmODU3NjAyODM3OTdkN2QwNjc4NjIzOTM4NjNjMzFmYzk2NTMxNTlkNzlhZDc0MDIzMGQ0NGZlYTRhZTY,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5 256 GB 12 GB RAM, Icy Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-256-gb-12-gb-ram-icy-blue-mobile-phone/p/493838756,,"1,59,999.00",https://www.reliancedigital.in/medias/Samsung-Galaxy-Fold-5-493838756-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NjE2fGltYWdlL2pwZWd8aW1hZ2VzL2g1OS9oNzYvMTAwMzI5MDc5MTExOTguanBnfDVhNDg3NzU4YmJjYTU0MDRkODI0NzJkYmUzYTAzOWIwZDE5YTM0MjlmNDQyNWNjMTQ4Zjc3ZTkzM2I1OTMzZWE,Reliance
mobiles,Samsung mobiles,"Samsung Galaxy Fold5 1 TB, 12 GB RAM, Icy Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-fold5-1-tb-12-gb-ram-icy-blue-mobile-phone/p/493838762,,"1,89,999.00",https://www.reliancedigital.in/medias/Samsung-Galaxy-Fold-5-493838762-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1NjE2fGltYWdlL2pwZWd8aW1hZ2VzL2hjZS9oYWMvMTAwMzI5MjAwMzUzNTguanBnfDY5N2YxMTUyYmFiMTFlM2Y3ZmEyNTFkNmViOWU1ZGJkZmU4Y2MwNTQ0MzFjMzUzOGVjMzA2OTcwNWUwZmYwZjQ,Reliance
