product_name,image_url,actual_price,ratings,discount,product_link,main_category,sub_category,vendor_name
"amazon basics 16W Bluetooth Soundbar Speaker with 1200mah Battery, BT v5.1, Aux, USB Port for Mobile, PC, Tablets, and Laptops (Black - 16W)",https://m.media-amazon.com/images/I/51UyjFVKzUL._AC_UY218_.jpg,849,3.8,"₹1,999₹1,999",https://www.amazon.in/amazon-basics-Bluetooth-Soundbar-Speaker/dp/B0CCRD233N/ref=sr_1_57?dib=eyJ2IjoiMSJ9.S5VT43wNINgTeYqV3ZmFOoHZTd1454FyOGO_dCqaMYNy7MmxksDktd-IkQPAlpVe-WoVzZCxAMfr8wQmHIkMfj6BP2BVAhDMuy7ApseOxgdnZEEi0EqXnCMcMBHryGgqGYLxkvybi3oB_6ND2pfenOXIwXHU2vOUeybj2qAH9S3JTMLh3xZSmTYvQohluMkpW1mHKaE7UWshUEFTwR88MNfEM65OL76MaaGNn8Ltb_I.a1cpdGNuEIPyeB27Tk9pebZfLt5ssSBW8jTMdAquD_M&dib_tag=se&keywords=bluetooth+speakers&qid=1716923044&sr=8-57,Bluetooth Speakers,,amazon
"boAt Stone 1450 Portable Wireless Speaker with 40W RMS Signature Sound, RGB LEDs, TWS Feature, Multi-Compatibility Modes, IPX5 Water Resistance, EQ Modes(Black Storm)",https://m.media-amazon.com/images/I/71RWq2CjD-L._AC_UY218_.jpg,"4,499",3.8,"₹8,990₹8,990",https://www.amazon.in/boAt-Stone-1450-Multi-Compatibility-Resistance/dp/B09SJ32HQZ/ref=sr_1_58?dib=eyJ2IjoiMSJ9.S5VT43wNINgTeYqV3ZmFOoHZTd1454FyOGO_dCqaMYNy7MmxksDktd-IkQPAlpVe-WoVzZCxAMfr8wQmHIkMfj6BP2BVAhDMuy7ApseOxgdnZEEi0EqXnCMcMBHryGgqGYLxkvybi3oB_6ND2pfenOXIwXHU2vOUeybj2qAH9S3JTMLh3xZSmTYvQohluMkpW1mHKaE7UWshUEFTwR88MNfEM65OL76MaaGNn8Ltb_I.a1cpdGNuEIPyeB27Tk9pebZfLt5ssSBW8jTMdAquD_M&dib_tag=se&keywords=bluetooth+speakers&qid=1716923044&sr=8-58,Bluetooth Speakers,,amazon
"JBL Flip 6 Wireless Portable Bluetooth Speaker Pro Sound, Upto 12 Hours Playtime, IP67 Water & Dustproof, PartyBoost & Personalization App (Without Mic, Squad)",https://m.media-amazon.com/images/I/71KipOGYBbL._AC_UY218_.jpg,"9,999",4.4,"₹13,999₹13,999",https://www.amazon.in/JBL-Bluetooth-Dustproof-PartyBoost-Personalization/dp/B09NCDDM7T/ref=sr_1_59?dib=eyJ2IjoiMSJ9.S5VT43wNINgTeYqV3ZmFOoHZTd1454FyOGO_dCqaMYNy7MmxksDktd-IkQPAlpVe-WoVzZCxAMfr8wQmHIkMfj6BP2BVAhDMuy7ApseOxgdnZEEi0EqXnCMcMBHryGgqGYLxkvybi3oB_6ND2pfenOXIwXHU2vOUeybj2qAH9S3JTMLh3xZSmTYvQohluMkpW1mHKaE7UWshUEFTwR88MNfEM65OL76MaaGNn8Ltb_I.a1cpdGNuEIPyeB27Tk9pebZfLt5ssSBW8jTMdAquD_M&dib_tag=se&keywords=bluetooth+speakers&qid=1716923044&sr=8-59,Bluetooth Speakers,,amazon
"Blaupunkt Newly Launched SBA20 Pro 25W Bluetooth Soundbar with 2000mAh Battery I RGB Lights I Honeycomb Design I AUX, Bluetooth, USB & TWS I BT Speaker for TV, Mobile, PC, Laptops",https://m.media-amazon.com/images/I/51fFxfo0uqL._AC_UY218_.jpg,"1,799",3.9,"₹4,999₹4,999",https://www.amazon.in/Blaupunkt-SBA20-Pro-Bluetooth-Honeycomb/dp/B0CSYX5RF6/ref=sr_1_60?dib=eyJ2IjoiMSJ9.S5VT43wNINgTeYqV3ZmFOoHZTd1454FyOGO_dCqaMYNy7MmxksDktd-IkQPAlpVe-WoVzZCxAMfr8wQmHIkMfj6BP2BVAhDMuy7ApseOxgdnZEEi0EqXnCMcMBHryGgqGYLxkvybi3oB_6ND2pfenOXIwXHU2vOUeybj2qAH9S3JTMLh3xZSmTYvQohluMkpW1mHKaE7UWshUEFTwR88MNfEM65OL76MaaGNn8Ltb_I.a1cpdGNuEIPyeB27Tk9pebZfLt5ssSBW8jTMdAquD_M&dib_tag=se&keywords=bluetooth+speakers&qid=1716923044&sr=8-60,Bluetooth Speakers,,amazon
"ZEBRONICS Knock Out Portable Bluetooth v5.3 Speaker with 10W Output, RGB LED Lights, TWS Function, up to 10h* Backup, USB, mSD, Passive Radiator (Blue)",https://m.media-amazon.com/images/I/71JYp0RaftL._AC_UY218_.jpg,799,3.8,"₹1,799₹1,799",https://www.amazon.in/ZEBRONICS-Portable-Bluetooth-Function-Radiator/dp/B0CKYNM9M9/ref=sr_1_61?dib=eyJ2IjoiMSJ9.S5VT43wNINgTeYqV3ZmFOoHZTd1454FyOGO_dCqaMYNy7MmxksDktd-IkQPAlpVe-WoVzZCxAMfr8wQmHIkMfj6BP2BVAhDMuy7ApseOxgdnZEEi0EqXnCMcMBHryGgqGYLxkvybi3oB_6ND2pfenOXIwXHU2vOUeybj2qAH9S3JTMLh3xZSmTYvQohluMkpW1mHKaE7UWshUEFTwR88MNfEM65OL76MaaGNn8Ltb_I.a1cpdGNuEIPyeB27Tk9pebZfLt5ssSBW8jTMdAquD_M&dib_tag=se&keywords=bluetooth+speakers&qid=1716923044&sr=8-61,Bluetooth Speakers,,amazon
"Portronics SoundDrum 1 10W TWS Portable Bluetooth 5.3 Speaker with Powerful Bass, Inbuilt-FM & Type C Charging Cable Included(Orange)",https://m.media-amazon.com/images/I/51pSqK-VfhL._AC_UY218_.jpg,999,4.1,"₹2,499₹2,499",https://www.amazon.in/Portronics-SoundDrum-Portable-Bluetooth-Inbuilt-FM/dp/B09H4DZS2Z/ref=sr_1_62?dib=eyJ2IjoiMSJ9.S5VT43wNINgTeYqV3ZmFOoHZTd1454FyOGO_dCqaMYNy7MmxksDktd-IkQPAlpVe-WoVzZCxAMfr8wQmHIkMfj6BP2BVAhDMuy7ApseOxgdnZEEi0EqXnCMcMBHryGgqGYLxkvybi3oB_6ND2pfenOXIwXHU2vOUeybj2qAH9S3JTMLh3xZSmTYvQohluMkpW1mHKaE7UWshUEFTwR88MNfEM65OL76MaaGNn8Ltb_I.a1cpdGNuEIPyeB27Tk9pebZfLt5ssSBW8jTMdAquD_M&dib_tag=se&keywords=bluetooth+speakers&qid=1716923044&sr=8-62,Bluetooth Speakers,,amazon
"Zebronics Astra 30 Portable Bluetooth Speaker with 14W Output Power, TWS Function, Dual Passive Radiator, Dual 52mm Drives, FM, AUX, USB, mSD (Silver)",https://m.media-amazon.com/images/I/71vNmbZNd3L._AC_UY218_.jpg,799,3.7,"₹1,999₹1,999",https://www.amazon.in/Zebronics-Portable-Bluetooth-Function-Radiator/dp/B0CHK19SJF/ref=sr_1_63?dib=eyJ2IjoiMSJ9.S5VT43wNINgTeYqV3ZmFOoHZTd1454FyOGO_dCqaMYNy7MmxksDktd-IkQPAlpVe-WoVzZCxAMfr8wQmHIkMfj6BP2BVAhDMuy7ApseOxgdnZEEi0EqXnCMcMBHryGgqGYLxkvybi3oB_6ND2pfenOXIwXHU2vOUeybj2qAH9S3JTMLh3xZSmTYvQohluMkpW1mHKaE7UWshUEFTwR88MNfEM65OL76MaaGNn8Ltb_I.a1cpdGNuEIPyeB27Tk9pebZfLt5ssSBW8jTMdAquD_M&dib_tag=se&keywords=bluetooth+speakers&qid=1716923044&sr=8-63,Bluetooth Speakers,,amazon
"JBL Go 3, Wireless Ultra Portable Bluetooth Speaker, Pro Sound, Vibrant Colors with Rugged Fabric Design, Waterproof, Type C (Without Mic, Green)",https://m.media-amazon.com/images/I/61TJPiZQC3L._AC_UY218_.jpg,"2,999",4.5,"₹3,999₹3,999",https://www.amazon.in/JBL-Wireless-Bluetooth-Waterproof-JBLGO3GRN/dp/B08FB36CY4/ref=sr_1_64?dib=eyJ2IjoiMSJ9.S5VT43wNINgTeYqV3ZmFOoHZTd1454FyOGO_dCqaMYNy7MmxksDktd-IkQPAlpVe-WoVzZCxAMfr8wQmHIkMfj6BP2BVAhDMuy7ApseOxgdnZEEi0EqXnCMcMBHryGgqGYLxkvybi3oB_6ND2pfenOXIwXHU2vOUeybj2qAH9S3JTMLh3xZSmTYvQohluMkpW1mHKaE7UWshUEFTwR88MNfEM65OL76MaaGNn8Ltb_I.a1cpdGNuEIPyeB27Tk9pebZfLt5ssSBW8jTMdAquD_M&dib_tag=se&keywords=bluetooth+speakers&qid=1716923044&sr=8-64,Bluetooth Speakers,,amazon
"Blaupunkt Newly Launched SBA20 Pro 25W Bluetooth Soundbar with 2000mAh Battery I RGB Lights I Honeycomb Design I AUX, Bluetooth, USB & TWS I BT Speaker for TV, Mobile, PC, Laptops",https://m.media-amazon.com/images/I/51fFxfo0uqL._AC_UY218_.jpg,"1,799",3.9,"₹4,999₹4,999",https://www.amazon.in/Blaupunkt-SBA20-Pro-Bluetooth-Honeycomb/dp/B0CSYX5RF6/ref=sr_1_65?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-65,Bluetooth Speakers,,amazon
"boAt Stone 352 Bluetooth Speaker with 10W RMS Stereo Sound, IPX7 Water Resistance, TWS Feature, Up to 12H Total Playtime, Multi-Compatibility Modes and Type-C Charging(Raging Black)",https://m.media-amazon.com/images/I/81Dl7qzd40L._AC_UY218_.jpg,"1,913",3.9,"₹3,490₹3,490",https://www.amazon.in/boAt-Bluetooth-Resistance-Playtime-Multi-Compatibility/dp/B0BYZ26QGB/ref=sr_1_66?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-66,Bluetooth Speakers,,amazon
"Portronics Breeze Plus 20W Bluetooth 5.0 Portable Stereo Speaker with TWS, Aux in, Water Resistant, 2000mAh Battery, Grey",https://m.media-amazon.com/images/I/61lr-c9KZAS._AC_UY218_.jpg,"1,799",4,"₹3,999₹3,999",https://www.amazon.in/Portronics-Breeze-Plus-Bluetooth-Resistant/dp/B07WSCY4LX/ref=sr_1_67?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-67,Bluetooth Speakers,,amazon
"Portronics SoundDrum P 20W Portable Bluetooth Speaker with 6-7 hrs Playback Time, Handsfree Calling, USB Slot, Aux-in Port, Type C Charging (Black)",https://m.media-amazon.com/images/I/71zoEeTAszL._AC_UY218_.jpg,"1,999",4.2,"₹3,499₹3,499",https://www.amazon.in/Portronics-SoundDrum-Portable-Bluetooth-Handsfree/dp/B09V2J596T/ref=sr_1_68?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-68,Bluetooth Speakers,,amazon
"Tribit StormBox Blast Bluetooth Party Speaker,Portable Speaker 90W Loud Stereo Sound with XBass LED Light Show Bluetooth 5.3,IPX7 Waterproof Speaker, PowerBank,TWS,Custom EQ,30H Playtime for Outdoor",https://m.media-amazon.com/images/I/71M4vaJ4oCL._AC_UY218_.jpg,"18,999",4.6,"₹22,999₹22,999",https://www.amazon.in/Tribit-StormBox-Bluetooth-Waterproof-PowerBank/dp/B09XBB7H84/ref=sr_1_69?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-69,Bluetooth Speakers,,amazon
"pTron Newly Launched Musicbot Groove Mini Bluetooth Speaker, 10W Immersive Sound, 6H Playtime, FM Radio, Multi-Playback Modes-BT5.1/TF Card/Aux-in, Metal Grill & Type-C Charging (Black)",https://m.media-amazon.com/images/I/710E3JnEJBL._AC_UY218_.jpg,899,4.7,"₹2,599₹2,599",https://www.amazon.in/pTron-Musicbot-Groove-Multi-Playback-Modes-BT5-1/dp/B0CTWX9MLN/ref=sr_1_70?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-70,Bluetooth Speakers,,amazon
"boAt Stone 620 Bluetooth Speaker with 12W RMS Stereo Sound, 10HRS Playtime, TWS Feature, IPX4, Multi-Compatibility Mode(Black)",https://m.media-amazon.com/images/I/61oSoHc7VtL._AC_UY218_.jpg,"1,999",4.1,"₹3,990₹3,990",https://www.amazon.in/boAt-Stone-620-Portable-Multi-Compatibility/dp/B09GFRV7L5/ref=sr_1_71?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-71,Bluetooth Speakers,,amazon
"ZEBRONICS MELO Portable Bluetooth Speaker with 15W Output, USB, mSD, AUX, RGB, 10h Battery Backup, Passive Radiator, Voice Changing Wireless Mic, Remote Control with Integrated Mic",https://m.media-amazon.com/images/I/71LWuJ1CQqL._AC_UY218_.jpg,"1,499",1,"₹3,999₹3,999",https://www.amazon.in/ZEBRONICS-Portable-Bluetooth-Radiator-Integrated/dp/B0D2NYQ78H/ref=sr_1_72?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-72,Bluetooth Speakers,,amazon
"ZEBRONICS Zeb-Astra 20 Wireless BT v5.0 Portable Speaker with 10W RMS Output, TWS, 10H Backup Approx, Built in Rechargeable Battery FM Radio, AUX, mSD, USB, Call Function and Dual 52mm Drivers Multi",https://m.media-amazon.com/images/I/71yCNxkT4GL._AC_UY218_.jpg,899,3.7,"₹2,299₹2,299",https://www.amazon.in/ZEBRONICS-Zeb-Astra-20-Wireless-Rechargeable/dp/B0B12K5BPM/ref=sr_1_73?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-73,Bluetooth Speakers,,amazon
"Mivi Play Bluetooth Speaker with 12 Hours Playtime. Wireless Speaker Made in India with Exceptional Sound Quality, Portable and Built in Mic-White",https://m.media-amazon.com/images/I/61A+XUTMC1S._AC_UY218_.jpg,898,4.1,"₹1,999₹1,999",https://www.amazon.in/Mivi-Bluetooth-Playtime-Exceptional-Mic-White/dp/B094RB4LVV/ref=sr_1_74?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-74,Bluetooth Speakers,,amazon
"amazon basics Bluetooth Speaker 5.3 Soundbar with 16W RMS, 2000mAh Battery, Upto 19 Hrs Playtime Aux/USB Port (Blue)",https://m.media-amazon.com/images/I/81vIdmhOjxL._AC_UY218_.jpg,999,3.8,"₹2,199₹2,199",https://www.amazon.in/AmazonBasics-Bluetooth-Speaker-Soundbar-Playtime/dp/B0BLNKCMQD/ref=sr_1_75?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-75,Bluetooth Speakers,,amazon
CINEFX Bluetooth Speaker Super Sound Audio Quality/Water Resistent/Splashproof Portable FM/USB/AUX Input Mode USB Pen Drive Slot and Memory Card Slot Supported/(Multi Colours),https://m.media-amazon.com/images/I/81gmZI8bpOL._AC_UY218_.jpg,299,3.2,₹499₹499,https://www.amazon.in/CINEFX-Bluetooth-Resistent-Splashproof-Supported/dp/B0BCW2BQKG/ref=sr_1_76?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-76,Bluetooth Speakers,,amazon
"Tacson S10 Mini Portable Wireless Bluetooth Speaker with Smart LED Light, for MP3 Music Player,connectivity SD Card, All Smartphone, Multicolor",https://m.media-amazon.com/images/I/619zB1KwEwL._AC_UY218_.jpg,315,1.9,₹599₹599,https://www.amazon.in/Tacson-S10-connectivity-Smartphone-Multicolor/dp/B09YNN1Y8N/ref=sr_1_77?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-77,Bluetooth Speakers,,amazon
"MI Portable Wireless Bluetooth Speaker (Black)|16W Hi-Quality Speaker with Mic|Upto 13hrs Playback Time|IPX7 Waterproof & Type C|Wireless Stereo Pairing|Speaker for Home, Outdoor & Travel Purpose",https://m.media-amazon.com/images/I/81Rj8GTm5NS._AC_UY218_.jpg,"2,499",4.1,"₹3,499₹3,499",https://www.amazon.in/MI-Portable-Bluetooth-Speaker-Charging/dp/B08WXCZXQV/ref=sr_1_78?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-78,Bluetooth Speakers,,amazon
"Marshall Wireless Portable Waterproof Speaker, Willen Black & Brass, 15 Hours of Continuous Playback, IP67 Waterproof, Ultra Small, Fast Charging",https://m.media-amazon.com/images/I/51nHX0znAgL._AC_UY218_.jpg,"9,999",4.6,"₹14,999₹14,999",https://www.amazon.in/Marshall-Willen-Portable-Bluetooth-Speaker/dp/B0B2RL72ZQ/ref=sr_1_79?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-79,Bluetooth Speakers,,amazon
Photron P10 Wash 10 Watt 2.0 Channel Wireless Bluetooth Portable Speaker (Black),https://m.media-amazon.com/images/I/51L1drSeFgL._AC_UY218_.jpg,528..38,3.9,"₹2,990₹2,990",https://www.amazon.in/Photron-P10-Waterproof-Shockproof-Aluminium/dp/B07L3Y46RQ/ref=sr_1_80?dib=eyJ2IjoiMSJ9.6HfYpYlHwSc8GoximOAMBxsS4qyf6ad4u5VSJA1eBKRRmnEO9pzJsP_X5xFkAgDYz20kxQY6rsjA_V_i6HFkilh10pAhHMUl791ngAPAL8SJZ8HmPYce5qOIfe3wTCz0sI0tGL8b3hfzJp0lLE_xV_-nS1MPxwLAGiucNaIq3tmS54WqD95E4GP54V17QPHD5BxlWeSTquWKZ-BTNyhScZzYTnDErRMqemOYCENnHP8.Ql6_REBUbc6RnwvYQVw1lz3gVuQmVePEvDrRLAlmrLI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923048&sr=8-80,Bluetooth Speakers,,amazon
"MI Portable Wireless Bluetooth Speaker (Black)|16W Hi-Quality Speaker with Mic|Upto 13hrs Playback Time|IPX7 Waterproof & Type C|Wireless Stereo Pairing|Speaker for Home, Outdoor & Travel Purpose",https://m.media-amazon.com/images/I/81Rj8GTm5NS._AC_UY218_.jpg,"2,499",4.1,"₹3,499₹3,499",https://www.amazon.in/MI-Portable-Bluetooth-Speaker-Charging/dp/B08WXCZXQV/ref=sr_1_81?dib=eyJ2IjoiMSJ9.DVUdlO0KXcK8nL5nQaKQ4kpjVScjj8uC9k5sSPSfKiztJyz_uzjHIvngjTrUGD62uXIcrzg5ae0gQM7llZPhpQ1hVStBu-azQCYNUJc9zVng5DSTPuN-L3mRPqPvXraOrMt8vlh1zU82jAfVfagttUCmFz76b9W-AxhsWJsbaSG-zCblEx24CZXrhfPXkf3u-ku9_YUKn_EX3qg5ImaOodG9ngk-ugDeQtWa5LYgESE.fSG9RKniNz5-j7XCMWQN1eWQDBs1GibXyJxNo0ycEdI&dib_tag=se&keywords=bluetooth+speakers&qid=1716923053&sr=8-81,Bluetooth Speakers,,amazon
